age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,3,208881,10,2,2,0,4,1,0,0,40,38,0
56,1,104996,9,2,13,0,4,1,0,0,40,38,0
38,5,108140,10,2,2,0,4,1,0,0,30,38,0
25,3,254746,13,2,9,5,4,0,0,0,40,38,0
48,3,95661,10,4,0,1,4,0,0,0,43,38,0
32,3,178835,9,4,0,1,4,1,0,0,40,38,0
19,3,244115,9,4,7,3,2,1,0,0,30,38,0
25,3,290528,9,2,6,0,4,1,0,0,40,38,0
37,3,222450,3,2,6,0,4,1,0,0,40,7,0
37,1,116736,9,2,2,0,4,1,0,0,40,38,0
26,3,136226,9,4,2,3,4,1,0,0,40,38,0
68,1,159643,9,2,0,0,4,1,0,0,15,38,0
27,3,218184,10,4,0,1,2,0,0,0,40,22,0
25,3,324372,9,4,5,3,2,1,0,0,40,38,0
21,3,129172,10,4,7,2,4,1,0,0,16,38,0
25,0,339956,10,2,10,0,2,1,0,0,40,38,0
43,5,193459,10,2,2,0,4,1,0,0,60,38,0
24,3,230248,4,5,6,3,4,1,0,0,40,38,0
24,3,84319,10,4,6,1,4,1,0,0,40,38,0
48,3,81497,10,0,3,1,4,0,0,0,65,38,0
21,3,210355,7,4,9,1,4,0,0,0,24,38,0
61,5,181033,9,2,4,0,4,1,0,0,60,38,0
65,3,399296,3,2,7,2,4,0,0,0,20,25,0
42,3,196001,9,5,0,4,4,0,0,0,40,38,0
36,3,185360,9,2,11,0,4,1,0,0,60,38,0
49,3,194189,4,2,5,0,4,1,0,0,40,38,0
62,3,77884,2,2,7,0,1,1,0,0,40,29,0
41,3,190205,9,2,2,0,4,1,0,0,45,38,0
63,5,217715,3,4,11,1,4,0,0,0,3,38,0
30,3,125228,9,2,11,0,4,1,0,0,50,38,0
20,3,157894,10,4,7,3,2,1,0,0,20,38,0
33,3,239781,1,2,4,0,4,1,0,0,40,25,0
36,3,116546,9,2,7,0,4,1,0,0,40,38,0
21,3,224640,10,4,11,3,4,0,0,0,40,38,0
41,1,185057,14,4,9,1,4,0,0,0,40,38,0
64,3,149044,14,2,9,0,1,1,0,2057,60,2,0
33,3,311194,7,4,11,4,2,0,0,0,17,38,0
39,3,179579,9,4,2,3,4,1,0,0,40,38,0
37,3,295949,9,2,2,0,4,1,0,1628,40,38,0
41,3,172828,5,2,7,0,4,1,0,0,55,27,0
36,3,605502,6,4,13,1,2,0,0,0,40,38,0
18,3,112626,10,4,8,3,4,0,0,0,15,38,0
36,3,215503,9,4,2,1,4,1,0,0,65,38,0
23,3,207546,7,2,6,0,4,1,0,0,40,38,0
19,3,184759,9,4,0,1,4,0,0,0,26,38,0
30,3,350979,9,2,2,0,1,1,0,0,40,24,0
45,1,54038,14,0,9,4,4,0,0,0,42,38,0
69,3,159522,4,0,6,4,2,0,2964,0,40,38,0
57,3,185072,10,4,0,2,2,0,0,0,40,22,0
65,5,144822,5,2,2,0,4,1,0,0,45,38,0
56,3,232139,9,0,13,1,4,1,0,0,40,38,0
90,3,52386,10,4,7,1,1,1,0,0,35,38,0
38,3,149419,11,4,12,1,4,1,0,0,50,38,0
33,5,73585,7,2,2,0,4,1,0,0,50,38,0
24,3,316438,3,4,6,2,4,1,0,0,40,25,0
38,3,101192,10,4,7,1,4,1,0,0,40,38,0
35,0,128608,13,4,3,3,4,1,0,0,40,38,0
47,3,222529,13,2,4,0,4,1,0,0,65,38,0
32,3,205950,9,4,6,3,4,1,0,0,40,38,0
52,3,137428,9,0,13,1,4,1,0,0,45,38,0
27,1,113054,13,4,10,1,4,0,0,0,32,38,0
36,5,207202,6,2,4,0,4,1,0,0,60,38,0
20,3,291979,9,4,11,4,4,1,0,0,35,38,0
29,3,168015,9,0,6,4,4,0,0,0,40,38,0
30,3,92531,13,2,0,0,4,1,0,0,40,38,1
21,3,109869,9,4,2,3,4,1,0,0,30,38,0
20,3,137618,10,4,13,3,4,1,0,0,35,38,0
24,3,174714,10,4,5,3,4,1,0,0,45,38,0
30,3,163867,9,2,2,0,4,1,0,0,40,38,0
56,3,136472,4,2,6,0,2,1,0,0,48,38,0
21,3,145389,10,4,9,1,4,0,0,0,25,38,0
19,6,112432,10,4,0,3,4,1,0,0,10,38,0
28,3,137898,9,2,6,5,4,0,0,0,40,38,0
21,3,33831,9,4,0,4,4,0,0,0,40,38,0
19,3,260327,10,4,7,3,4,0,0,0,18,38,0
46,0,371373,9,0,0,1,4,1,0,0,40,38,0
20,3,221480,10,4,12,4,4,0,0,0,8,38,0
28,1,172270,10,0,0,4,4,0,0,0,45,38,0
59,3,131869,9,6,7,1,4,0,0,0,35,38,0
42,3,183384,10,0,0,1,2,0,0,0,40,38,0
34,3,32528,11,3,0,4,4,0,0,974,40,38,0
27,3,255476,3,4,7,2,4,1,0,0,40,25,0
36,3,184498,7,2,2,0,4,1,0,0,40,38,0
24,3,85088,9,4,11,3,4,0,0,1762,32,38,0
32,3,164519,13,4,9,1,4,1,0,0,55,38,0
24,3,52262,9,4,6,1,4,1,0,0,40,38,0
67,3,49401,11,0,7,1,4,0,0,0,24,38,0
31,3,257863,10,0,7,1,4,0,0,0,15,38,0
28,3,182509,11,4,11,1,4,1,0,0,40,38,0
50,3,190762,3,2,5,0,4,1,0,0,40,25,0
40,3,187702,13,4,12,1,4,1,0,0,40,38,0
47,3,155659,9,2,3,0,4,1,0,0,60,38,0
50,3,153931,9,0,0,1,4,0,0,0,40,38,0
82,4,130329,4,2,4,0,4,1,0,0,50,38,0
18,3,237646,10,4,0,3,4,1,0,0,30,38,0
44,6,144125,13,0,9,1,4,0,0,0,40,38,0
22,3,500720,9,4,0,3,4,0,0,0,40,25,0
42,3,242564,4,4,5,1,2,1,0,2205,40,38,0
47,3,358465,10,0,0,1,4,0,0,0,40,38,0
36,3,66173,13,4,0,1,4,0,0,0,50,38,0
32,3,114937,13,4,9,1,4,1,6849,0,40,38,0
45,3,276839,10,3,11,1,4,1,0,0,40,38,0
22,3,202125,9,2,11,0,4,1,0,0,50,38,0
56,3,70857,9,2,3,0,4,1,0,0,40,38,0
43,3,219307,5,0,13,1,2,1,0,0,40,38,0
49,4,109705,10,0,3,4,4,0,0,0,32,38,0
56,5,385632,4,0,7,4,4,0,0,0,40,38,0
42,6,222884,13,0,0,1,4,1,0,0,40,38,0
54,1,113649,10,2,3,0,4,1,0,0,40,38,0
47,3,21906,14,4,9,1,4,0,0,0,25,38,0
25,3,55360,9,4,0,4,2,1,0,0,40,38,0
49,3,139268,10,4,2,3,4,1,0,0,40,38,0
38,5,267556,9,2,11,0,4,1,0,0,64,38,0
34,4,79586,13,4,9,1,3,1,0,0,60,38,0
61,3,185584,13,6,6,4,1,0,0,0,40,41,0
25,3,255647,9,2,7,5,4,0,0,0,25,25,0
44,5,26669,12,2,7,5,4,0,0,0,99,38,0
45,3,185385,9,2,6,0,4,1,0,0,40,38,0
22,3,212261,10,4,13,3,2,1,0,0,39,38,0
69,3,98170,4,6,7,1,4,0,1086,0,20,38,0
24,3,307133,10,2,13,0,4,1,0,0,40,41,0
28,3,274964,9,2,2,0,4,1,0,0,38,38,0
62,3,176965,4,2,7,0,4,1,0,0,40,38,0
22,3,296158,6,2,2,0,4,1,0,0,40,38,0
18,3,201901,9,4,5,3,4,0,0,1719,15,38,0
39,1,272166,13,5,9,1,2,1,0,0,30,38,0
46,3,328669,11,2,2,0,4,1,0,0,42,38,0
27,3,178778,13,4,12,1,4,1,0,1340,40,38,0
49,3,83622,12,5,0,1,4,0,2597,0,40,38,0
59,1,130532,10,6,7,1,4,0,0,0,40,30,0
18,3,280298,9,4,11,3,4,0,0,0,24,38,0
37,3,340599,7,5,7,4,2,0,0,0,40,38,0
39,6,114366,13,4,9,1,4,1,0,0,35,38,0
30,3,108386,12,2,2,0,4,1,0,0,40,38,0
38,3,33397,9,0,11,4,4,0,0,0,40,38,0
43,3,194773,10,4,7,1,4,0,0,0,40,38,0
52,3,46788,13,0,2,4,4,1,0,0,25,38,0
47,3,169388,7,0,7,4,4,0,0,0,15,38,0
39,6,119421,9,5,0,4,4,0,0,625,35,38,0
51,1,202044,13,4,9,1,4,0,0,0,55,38,0
21,3,198996,10,4,6,3,4,0,0,0,30,38,0
21,3,162228,10,4,0,3,4,1,0,0,40,38,0
28,3,133625,9,2,13,0,2,1,0,0,40,38,0
31,3,266126,9,4,7,1,4,0,0,0,30,38,0
31,6,59969,9,2,0,2,4,0,0,0,35,38,0
45,3,140644,9,2,6,0,4,1,0,0,40,38,0
45,3,288437,9,2,13,0,3,1,4064,0,40,38,0
34,3,157747,9,2,0,0,4,1,0,0,45,38,1
17,3,175109,7,4,7,3,4,1,0,0,25,38,0
24,3,184839,10,4,6,1,4,1,0,0,40,38,0
30,3,278502,9,0,0,4,2,0,0,0,62,38,0
22,3,388247,10,4,11,3,4,1,0,0,40,38,0
28,3,137063,15,2,9,0,4,1,0,0,65,38,0
23,3,372898,9,2,11,5,4,0,0,0,40,38,0
30,5,123397,10,0,7,4,4,0,0,0,30,38,0
27,3,177398,9,4,7,4,4,0,0,0,64,38,0
57,3,163047,9,2,3,5,4,0,0,0,38,38,0
26,3,515025,6,2,5,5,4,0,0,0,40,38,0
20,3,107658,10,4,12,1,4,0,0,0,10,38,0
19,3,105908,9,4,5,2,4,1,0,0,70,38,0
19,3,226913,10,4,11,3,4,0,0,0,20,38,0
27,3,411950,13,4,9,1,4,1,0,0,60,38,0
65,3,90377,11,2,4,0,4,1,6767,0,60,38,0
43,3,174524,9,2,6,0,4,1,0,0,40,38,1
38,3,130813,9,0,6,2,4,0,0,0,40,38,0
74,3,146365,9,6,7,1,4,0,0,0,28,38,0
38,3,165930,9,2,2,0,4,1,0,0,40,38,0
23,3,131415,9,2,7,5,4,0,0,0,35,38,0
33,3,206707,9,0,2,3,4,1,0,0,40,38,0
43,3,172025,9,6,6,1,4,0,0,0,40,38,0
39,3,230329,9,2,2,0,4,1,0,0,35,38,0
24,4,158950,13,2,11,0,4,1,0,0,45,38,0
69,3,76939,9,6,3,1,4,0,0,0,40,38,0
37,3,37238,13,4,3,1,4,1,0,0,45,38,0
23,3,95989,10,4,7,3,4,0,0,0,30,38,0
60,1,232769,7,2,13,0,4,1,0,0,20,38,0
48,3,320421,9,2,11,0,4,1,0,0,50,38,0
31,3,59496,10,2,0,0,4,1,0,0,50,38,0
23,3,32732,10,4,11,1,4,1,0,0,50,38,0
34,3,62124,9,5,7,1,2,1,0,0,40,38,0
47,3,275095,5,6,3,4,4,0,0,0,50,38,0
32,1,112650,9,2,10,0,4,1,0,0,40,38,0
24,3,142566,6,4,6,1,4,1,0,0,45,38,0
60,3,132529,9,2,2,0,4,1,0,0,40,38,0
42,3,70055,9,2,5,0,4,1,0,0,40,38,0
47,3,85129,9,0,7,1,1,0,0,0,40,38,0
37,3,201259,7,0,13,1,4,1,0,0,65,38,0
32,5,350624,8,2,2,0,4,1,0,0,40,38,0
20,6,117210,10,4,12,3,4,1,0,0,40,38,0
41,5,165815,9,4,4,1,4,1,0,0,40,38,0
31,3,157078,6,4,0,4,4,0,0,0,40,38,0
39,4,304001,10,0,2,1,4,1,3325,0,40,38,0
39,3,192664,10,0,6,3,4,1,0,0,40,38,0
35,3,214891,9,2,13,0,3,1,0,0,40,5,0
37,3,79586,13,2,3,0,1,1,0,0,40,19,0
32,3,37070,11,4,2,1,4,1,0,0,45,38,0
33,3,258932,9,0,3,1,4,0,0,0,40,38,0
28,3,215955,9,2,2,0,4,1,0,0,40,38,0
45,3,129336,14,2,0,0,4,1,0,0,45,38,1
32,3,56150,9,2,11,0,4,1,0,0,40,38,0
36,3,166115,10,2,4,0,4,1,0,0,56,38,0
30,0,73514,13,4,3,2,1,0,0,0,45,38,0
56,3,201344,10,6,2,4,4,0,0,0,38,38,0
47,0,211123,9,2,2,0,4,1,0,0,40,38,0
32,3,203674,12,0,9,4,4,0,0,880,36,38,0
29,3,38353,9,2,2,0,4,1,0,0,45,38,0
32,3,178835,12,4,0,1,4,1,2174,0,40,38,0
21,6,196827,12,4,12,3,4,1,0,0,10,38,0
50,3,179339,9,0,0,1,4,0,0,0,45,38,0
24,3,196742,9,0,7,4,4,0,0,0,40,38,0
21,6,184678,10,4,0,3,4,0,0,0,35,38,0
31,3,202729,9,2,13,0,4,1,0,0,50,38,0
49,3,160167,11,2,0,0,4,1,0,0,40,38,0
51,3,165953,9,5,5,1,2,1,0,0,45,38,0
25,3,193820,14,4,9,3,4,0,0,0,40,38,0
47,3,189123,7,2,0,0,4,1,0,1485,58,38,0
31,3,148600,9,2,6,0,2,1,0,0,40,38,0
57,3,197994,9,4,7,2,2,0,0,0,32,38,0
38,3,160086,13,4,9,1,4,0,0,0,32,38,0
23,3,234108,12,4,6,4,4,1,0,0,40,38,0
34,3,45522,9,4,7,1,4,1,0,0,40,38,0
27,3,209891,10,4,5,1,2,1,0,0,50,38,0
22,3,190429,10,4,11,1,4,0,0,0,20,38,0
20,3,137300,11,4,6,4,4,0,0,0,40,38,0
44,3,90688,9,4,6,1,1,0,0,0,45,24,0
39,6,326566,10,4,13,3,2,1,0,0,40,38,0
44,1,174684,9,0,2,4,2,1,0,0,40,38,0
20,8,228326,10,4,14,3,4,1,0,0,60,38,0
23,3,165064,10,2,11,0,4,1,0,0,40,38,0
26,3,78258,11,0,9,4,4,0,0,0,36,38,0
31,3,117816,4,0,5,2,4,1,0,0,70,38,0
47,6,72333,9,0,0,4,1,0,0,0,40,38,0
27,3,60288,14,4,11,3,4,0,0,0,40,38,0
28,3,258594,13,4,7,1,4,0,0,0,50,38,0
33,3,111985,10,2,2,0,4,1,0,0,58,38,0
36,3,126675,7,2,3,0,4,1,0,1579,40,38,0
20,3,138938,10,4,9,3,4,0,0,0,10,38,0
25,3,163396,10,4,12,1,3,0,0,0,40,38,0
18,6,342852,9,4,0,3,4,1,0,0,40,38,0
57,3,218649,9,2,5,0,4,1,0,0,40,38,0
29,3,232914,11,4,0,3,2,0,0,0,40,38,0
31,3,269654,13,4,11,1,4,1,0,0,48,38,0
55,3,113912,11,2,9,5,4,0,0,0,20,38,0
47,3,155107,9,2,12,0,4,1,0,0,40,38,0
46,5,96260,13,0,3,1,4,1,0,0,20,38,0
23,8,223019,10,4,14,3,4,0,0,0,35,38,0
50,3,221791,12,2,12,0,2,1,0,0,40,38,0
67,5,345236,13,2,3,0,4,1,0,0,55,38,0
21,1,185279,9,4,0,3,4,1,0,0,20,38,0
28,5,125442,9,0,2,3,4,1,0,0,40,38,0
33,1,169652,11,4,0,3,4,1,0,1669,55,38,0
29,3,176027,13,4,9,1,4,0,0,0,40,38,0
38,3,52738,10,2,2,0,4,1,0,0,40,38,0
58,1,98361,9,2,3,0,4,1,0,0,50,38,0
30,3,193598,1,4,4,1,4,1,0,0,40,25,0
35,3,30529,9,4,0,1,4,1,0,0,40,38,0
43,5,64112,10,2,4,0,4,1,0,0,50,38,0
32,3,223212,1,2,6,0,4,1,0,0,40,25,0
34,3,279015,10,4,11,1,4,1,0,0,65,38,0
36,3,226918,13,4,11,1,2,1,0,0,48,38,0
51,3,279452,3,2,4,0,4,1,0,0,70,25,0
57,3,103403,3,2,13,0,4,1,0,0,40,38,0
48,1,97680,14,2,9,5,4,0,15024,0,10,38,1
51,3,55500,8,2,13,0,4,1,0,0,40,38,0
38,8,245372,10,2,14,0,4,1,0,0,75,38,1
25,3,196947,13,4,11,3,4,0,0,0,40,38,0
50,3,234373,14,2,3,5,4,0,0,1485,40,38,0
31,3,111363,13,4,3,1,4,1,0,0,40,38,0
23,3,64292,10,4,0,1,4,0,0,0,40,38,0
42,4,90693,13,2,3,0,4,1,0,0,70,38,0
52,3,125932,4,6,7,1,4,0,0,0,40,38,0
25,3,241025,13,4,7,3,4,1,0,0,18,38,0
23,3,148709,9,5,5,2,4,0,0,0,40,38,0
59,3,109567,9,2,13,0,4,1,0,0,55,38,0
31,3,201292,9,2,7,0,4,1,0,0,40,38,0
41,3,109969,10,0,0,4,4,0,0,0,40,38,0
35,3,202263,12,4,3,1,4,1,0,0,38,38,0
32,3,24961,11,2,12,0,4,1,0,0,40,38,0
36,5,184435,7,4,13,1,2,1,0,0,40,38,0
41,3,122033,10,4,3,4,2,0,0,0,99,38,0
17,3,57723,7,4,11,3,4,1,0,0,30,38,0
33,3,34848,10,2,7,0,4,1,0,0,40,38,0
34,3,191930,10,2,6,0,2,1,0,0,40,38,0
38,4,46385,9,2,3,0,4,1,0,0,40,38,0
19,3,248730,10,4,10,3,4,1,0,0,30,38,0
31,3,118399,7,2,6,0,4,1,0,0,40,38,0
35,3,147548,9,2,13,0,4,1,0,0,60,38,0
50,3,143664,13,4,3,1,4,1,0,0,40,38,0
42,3,482211,9,4,2,2,4,1,0,0,40,38,0
41,3,220460,12,2,11,0,4,1,0,0,20,38,0
44,1,162506,14,2,9,0,4,1,0,0,35,38,0
36,3,257380,9,2,2,0,2,1,0,0,35,38,0
33,5,238186,10,4,4,3,4,1,0,0,98,38,0
47,3,652784,6,2,6,0,4,1,0,0,40,38,0
58,6,40925,13,2,3,0,4,1,0,0,40,38,0
32,3,340917,9,4,5,1,4,1,0,0,40,38,0
41,3,115849,9,2,13,0,4,1,0,0,40,38,0
31,1,204470,14,4,9,1,4,1,0,0,43,38,0
31,3,128065,9,2,11,0,4,1,0,0,50,38,0
29,3,126208,9,2,6,0,2,1,0,0,40,38,0
30,3,112650,9,0,2,3,4,1,0,0,40,38,0
29,3,130045,4,2,7,5,4,0,0,0,40,38,0
50,3,86373,9,2,6,0,4,1,0,0,50,38,0
49,5,117634,10,6,2,4,4,0,0,0,30,38,0
19,3,183041,7,4,5,3,4,1,0,0,24,38,0
67,4,116986,8,2,3,0,4,1,0,0,20,38,0
32,5,182177,9,2,2,0,4,1,0,0,40,38,0
18,3,232082,9,4,6,3,4,1,0,0,40,38,0
24,3,381895,7,0,6,4,4,0,0,0,40,38,0
30,3,178587,11,0,0,1,4,0,0,0,38,38,0
30,5,281030,9,4,11,4,4,1,0,0,66,38,0
23,3,189461,9,4,11,2,4,1,0,0,55,38,0
17,8,159771,6,4,14,3,2,1,0,0,6,8,0
20,3,434710,10,4,0,1,4,0,0,0,20,38,0
29,0,182344,9,3,7,4,2,1,0,0,40,38,0
23,5,184370,9,0,7,1,4,0,0,0,40,38,0
18,3,222851,7,4,11,3,4,0,0,0,10,38,0
63,3,458609,9,0,11,1,4,0,3674,0,30,38,0
46,3,35961,12,0,11,1,4,0,0,0,25,10,0
17,3,295308,7,4,8,3,4,0,0,0,20,38,0
24,3,168997,10,2,2,0,4,1,0,0,40,38,0
31,3,226443,13,4,9,1,4,1,0,0,40,38,0
40,4,225165,9,2,3,0,4,1,0,0,40,38,0
55,3,140063,9,0,0,1,4,0,0,0,40,38,0
33,6,108116,9,2,12,0,4,1,0,0,40,38,0
59,0,212448,9,6,11,4,4,0,0,0,40,10,0
38,5,403391,13,2,3,0,4,1,0,0,60,38,0
35,3,217274,10,2,6,0,4,1,0,0,50,38,0
26,3,134004,10,2,3,5,4,0,0,0,40,38,0
67,1,197816,9,2,9,0,4,1,0,0,24,38,0
45,3,175600,11,0,11,1,4,1,0,0,50,38,0
35,3,228493,10,4,11,3,4,1,0,0,48,38,0
32,3,100904,10,5,7,4,3,0,0,0,70,38,0
64,8,220258,9,0,14,1,4,0,0,0,24,38,0
39,3,347434,5,2,5,0,4,1,0,0,43,25,0
29,3,203833,13,4,9,1,2,1,0,0,40,38,0
32,3,178109,13,4,2,1,4,1,0,0,36,38,0
23,3,260254,9,4,11,3,4,1,0,0,40,38,0
51,8,189762,10,2,14,5,4,0,0,0,18,38,0
28,3,270973,12,4,0,3,4,0,0,0,40,38,0
27,3,38918,9,4,13,1,4,1,0,1876,75,38,0
30,8,183746,9,4,14,1,2,0,0,0,40,38,0
23,3,221955,5,4,5,2,4,1,0,0,39,25,0
22,3,31387,13,2,0,3,0,0,2885,0,25,38,0
20,3,275190,9,4,0,3,4,0,0,0,40,38,0
20,3,107882,10,4,0,3,4,0,0,0,20,38,0
72,3,109385,2,2,7,0,2,1,0,0,36,38,0
20,3,278155,10,4,0,3,4,1,0,0,40,38,0
27,3,189462,14,4,0,1,4,0,0,0,46,38,0
21,8,212661,10,4,14,3,4,0,0,0,30,38,0
26,3,66638,13,4,3,1,4,0,0,0,50,38,0
31,3,217460,9,0,2,1,4,1,0,0,45,38,0
46,3,183013,13,0,2,1,4,1,0,0,50,38,0
58,6,400285,9,2,0,0,2,1,0,0,40,38,1
40,1,188436,10,2,10,0,4,1,7298,0,40,38,1
42,3,30824,14,0,9,1,4,0,2354,0,16,38,0
35,3,113481,16,2,9,0,4,1,0,0,60,38,0
53,0,290290,10,0,0,1,4,1,0,0,45,38,0
27,3,243569,7,2,5,0,4,1,3942,0,40,38,0
44,3,201599,7,4,6,4,2,0,0,0,40,38,0
38,3,91857,9,2,2,0,4,1,0,0,44,38,0
17,3,52967,6,4,7,3,4,0,0,0,6,38,0
28,3,407043,9,2,0,0,2,1,0,0,40,38,0
35,3,255702,9,4,7,3,4,0,0,0,27,38,0
62,3,291904,9,0,8,1,2,0,0,0,20,38,0
20,6,178517,10,4,4,1,4,1,0,0,40,38,0
30,3,195602,8,2,4,0,4,1,0,0,44,38,0
26,3,171114,10,4,4,1,4,0,0,0,38,38,0
29,3,35314,10,0,0,4,4,0,0,0,20,38,0
35,3,174571,9,2,5,0,2,1,0,0,40,38,0
25,3,124111,13,4,0,3,4,0,0,0,40,38,0
41,4,495061,16,2,9,0,4,1,99999,0,70,38,1
80,3,173488,10,6,0,1,4,0,0,0,20,38,0
23,1,248344,10,4,7,1,2,1,0,0,30,38,0
29,3,110134,10,0,6,1,4,1,0,0,40,38,0
41,1,180599,14,2,9,0,4,1,0,0,50,38,0
33,1,422718,9,2,7,0,4,1,0,0,40,38,0
31,3,246439,12,4,12,3,4,1,0,0,45,38,0
36,3,32709,10,0,11,1,4,0,3325,0,45,38,0
34,3,286675,9,2,13,0,4,1,0,0,40,38,0
28,3,265628,11,4,5,3,4,0,0,0,40,38,0
77,3,213136,16,6,3,4,4,1,0,0,40,38,0
24,3,250630,13,4,11,4,4,0,0,0,45,38,0
41,3,131591,9,2,0,0,2,1,0,0,45,38,0
41,3,112763,9,6,11,1,4,0,0,0,40,38,0
24,3,201145,9,4,2,1,4,1,0,0,65,38,0
32,3,172579,9,5,7,1,4,0,0,0,30,38,0
55,3,237428,10,0,3,1,4,1,0,1504,40,38,0
41,3,205670,9,0,0,4,2,0,0,0,40,38,0
55,3,100054,6,4,7,1,4,1,0,0,40,38,0
48,3,120724,8,2,3,0,4,1,0,0,50,38,0
61,3,110920,6,2,11,0,4,1,0,0,40,38,0
41,3,145220,5,4,8,4,4,0,0,0,40,3,0
49,3,105449,13,4,8,1,4,1,0,0,25,38,0
31,3,131633,9,2,2,0,4,1,0,0,40,38,0
20,3,238917,7,4,5,1,4,1,0,0,32,25,0
33,3,93930,9,4,2,1,4,1,0,0,50,38,0
43,3,191765,9,0,12,4,2,0,0,0,35,38,0
17,3,294485,6,4,7,3,4,1,0,0,30,38,0
54,3,222020,6,0,7,1,4,1,0,0,70,38,0
26,3,136309,12,4,12,1,4,1,0,0,50,38,0
34,8,165295,4,5,14,4,4,0,0,0,40,25,0
36,3,184655,6,0,13,4,4,1,0,0,48,38,0
33,0,391122,9,4,0,3,4,0,0,0,30,38,0
18,8,256304,9,4,14,3,2,0,0,0,30,38,0
29,3,231507,9,4,2,1,4,1,0,0,35,38,0
29,6,201556,13,4,9,1,4,1,0,0,50,38,0
44,6,107503,16,2,9,0,4,1,5013,0,60,38,0
61,3,146788,4,2,13,0,4,1,0,0,40,38,0
37,3,160920,12,2,0,0,4,1,0,0,40,38,0
22,6,24896,10,4,9,1,4,0,0,0,32,38,0
65,3,237024,2,2,7,0,4,1,0,0,35,25,0
32,3,205019,12,4,11,1,2,1,0,0,50,38,0
47,5,237731,9,2,4,0,4,1,2829,0,65,38,0
62,3,143746,9,0,7,1,4,0,0,0,40,38,0
42,3,198316,11,0,2,1,4,1,0,0,35,38,0
44,3,104719,12,4,0,1,4,1,0,0,38,38,0
55,3,414994,9,2,2,0,4,1,0,0,40,38,0
47,3,78022,12,2,11,0,4,1,0,0,50,38,0
46,3,164877,10,2,2,0,4,1,0,0,44,38,0
45,3,202496,13,2,5,0,4,1,0,0,37,38,0
41,3,202872,6,3,2,1,4,0,0,0,40,38,0
26,3,105516,13,4,11,1,4,0,0,0,40,38,0
31,3,271933,10,2,6,5,4,0,0,0,40,38,0
29,3,247445,9,5,2,1,4,1,0,0,40,38,0
39,3,282489,9,4,7,1,4,0,0,0,25,38,0
47,3,186157,9,2,5,0,4,1,0,0,40,38,0
23,3,109952,10,2,2,0,4,1,0,0,60,38,0
61,3,316359,10,0,11,1,4,0,0,0,40,38,0
21,3,249150,9,4,11,3,4,0,0,0,24,38,0
31,5,163845,9,0,7,4,4,0,0,0,40,38,0
37,6,136137,10,5,0,1,4,1,0,0,40,38,0
18,3,115258,6,4,2,4,4,1,0,0,40,38,0
21,3,118401,10,4,7,1,4,0,0,0,30,38,0
32,3,162041,10,0,7,4,4,0,0,0,30,38,0
37,3,240837,9,0,7,1,4,0,0,0,30,38,0
43,3,213416,10,2,6,0,4,1,0,0,40,25,0
18,3,347829,7,4,7,3,4,0,0,0,4,38,0
53,5,99516,13,2,2,0,4,1,0,0,40,38,0
52,3,163678,9,2,13,0,4,1,0,0,55,38,0
33,3,148261,10,2,2,0,4,1,0,0,40,38,0
65,3,146159,4,6,8,1,2,0,0,1668,31,38,0
19,3,205953,9,4,5,1,2,1,0,0,20,38,0
30,3,33678,9,4,11,3,4,1,0,0,40,38,0
46,6,273771,9,2,12,0,4,1,0,0,40,38,0
42,3,143046,9,4,7,3,4,0,0,0,40,38,0
25,3,362826,9,4,5,2,4,1,0,0,45,38,0
28,3,148429,9,2,6,0,4,1,2885,0,40,38,0
21,3,122048,10,4,0,3,4,0,0,0,29,38,0
84,1,163685,9,6,3,1,4,0,0,0,33,38,0
34,3,226296,7,2,5,0,4,1,0,0,40,38,0
39,3,165743,5,2,5,0,4,1,0,0,40,38,0
20,3,369677,6,5,11,1,4,0,0,0,36,38,0
30,3,202046,9,4,0,1,4,1,0,0,20,38,0
18,3,126021,9,4,2,3,4,0,0,0,20,38,0
22,6,199266,10,4,0,1,4,0,0,0,17,38,0
25,3,194897,9,4,11,3,0,1,6849,0,40,38,0
50,3,38795,13,2,9,0,4,1,0,0,50,38,0
49,3,66385,9,2,11,0,4,1,5013,0,40,38,0
24,3,70261,9,4,7,3,4,1,0,0,40,38,0
21,3,442131,9,4,5,3,4,0,0,0,40,38,0
40,1,33274,9,0,7,1,4,0,0,0,50,38,0
32,3,226010,9,2,2,0,4,1,0,0,60,38,0
26,3,109186,10,2,11,0,4,1,0,0,50,10,0
69,3,183791,9,0,0,1,4,0,0,0,25,38,0
21,3,188073,9,4,6,3,2,0,0,0,40,38,0
36,6,235195,10,5,9,4,4,0,0,0,32,38,0
33,3,180624,9,0,6,4,2,0,0,0,40,38,0
58,3,202652,9,5,7,4,4,0,0,0,40,5,0
34,0,223267,10,0,10,3,4,1,0,0,72,38,0
56,3,91262,9,2,13,0,1,1,0,0,45,38,0
55,3,199919,9,2,7,0,4,1,0,0,15,38,0
45,1,160187,9,3,0,4,2,0,0,0,40,38,0
25,3,152035,9,4,0,4,4,0,0,0,40,38,0
36,5,240191,9,2,3,0,1,1,41310,0,90,34,0
22,3,191954,11,4,11,3,4,1,0,0,45,38,0
38,3,213260,9,5,10,1,2,1,0,0,40,38,0
26,4,366662,9,4,11,3,4,1,0,0,50,38,0
24,3,303296,10,2,0,5,1,0,0,0,40,24,0
